reactant_smiles,solvent_a_smiles,solvent_b_smiles,solvent_b_fraction,temperature_c,residence_time_s,residence_time_min,starting_material_recovery_percent_raw,product_sum_yield_percent_raw,mass_balance_sum_percent,starting_material_gt_100,mass_balance_gt_100,pressure_kpa_raw,product_2_yield_percent
C=CCOc1ccccc1OCC=C,CC1CCCO1,CCOCC,0.31375278159846376,175.0,899.3129272460938,14.988548787434896,92.10252380371094,0.6204767227172852,92.72300052642822,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,C1CCCCC1,CC(C)O,0.4579976558027787,225.0,899.3129272460938,14.988548787434896,20.562538146972656,83.57280349731445,104.13534164428711,False,True,5500.0,40.94549560546875
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,0.33858005552894493,175.0,899.5966796875,14.993277994791667,96.66126251220703,0.7168659567832947,97.37812846899033,False,False,5500.0,0.16356760263442993
C=CCOc1ccccc1OCC=C,C1CCCCC1,CC(C)O,0.0,175.0,901.032470703125,15.017207845052083,83.79545593261719,0.0,83.79545593261719,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,0.18510620816997475,175.0,900.8248291015625,15.013747151692709,106.03671264648438,1.0683858394622803,107.10509848594666,True,True,5500.0,0.37085264921188354
C=CCOc1ccccc1OCC=C,CC1CCCO1,CCOCC,0.6698473274111498,175.0,899.7520751953125,14.995867919921874,94.80860900878906,0.32857388257980347,95.13718289136887,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,C1CCCCC1,CC(C)O,0.2960141314232373,225.0,900.4435424804688,15.00739237467448,25.573638916015625,68.62062072753906,94.19425964355469,False,False,5500.0,39.569217681884766
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.005100990273452774,175.0,900.0325317382812,15.00054219563802,99.07464599609375,0.4234876036643982,99.49813359975815,False,False,5500.0,0.4234876036643982
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,0.8876350505958817,225.0,900.96923828125,15.016153971354166,0.0,70.09039306640625,70.09039306640625,False,False,5500.0,33.979042053222656
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.08214289146978586,175.0,899.7130126953125,14.995216878255208,82.29808044433594,16.753506660461426,99.05158710479736,False,False,5500.0,8.875726699829102
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.2654934097576646,225.0,900.5679321289062,15.009465535481771,0.0,8.523792028427124,8.523792028427124,False,False,5500.0,7.260836124420166
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,1.0,225.0,739.0446166992188,12.317410278320313,0.0,74.66606140136719,74.66606140136719,False,False,5500.0,36.2470588684082
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,1.0,175.0,901.032470703125,15.017207845052083,90.95014190673828,2.1764819025993347,93.12662380933762,False,False,5500.0,0.9682207703590393
C=CCOc1ccccc1OCC=C,CC1CCCO1,CCOCC,0.0049421165252897525,175.0,900.0333251953125,15.000555419921875,90.54660034179688,0.6261104345321655,91.17271077632904,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.0,213.23158264160156,901.032470703125,15.017207845052083,24.93736457824707,43.061354637145996,67.99871921539307,False,False,5500.0,27.845561981201172
C=CCOc1ccccc1OCC=C,CO,OCCO,0.9638425065988571,175.0,899.8925170898438,14.998208618164062,72.15504455566406,26.265918731689453,98.42096328735352,False,False,5500.0,12.411383628845215
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,0.886873351595405,175.0,899.6106567382812,14.99351094563802,83.35741424560547,0.0,83.35741424560547,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,CO,OCCO,1.0,175.0,900.262451171875,15.004374186197916,70.30776977539062,29.39407444000244,99.70184421539307,False,False,5500.0,13.705904960632324
C=CCOc1ccccc1OCC=C,CC(C)(C)O,COC(=O)OC,0.0,200.0,901.032470703125,15.017207845052083,67.20977020263672,17.74693202972412,84.95670223236084,False,False,5500.0,9.177384376525879
C=CCOc1ccccc1OCC=C,CO,OCCO,0.780040592568555,225.0,900.7260131835938,15.012100219726562,0.0,96.15655517578125,96.15655517578125,False,False,5500.0,43.87678909301758
C=CCOc1ccccc1OCC=C,OC(C(F)(F)F)C(F)(F)F,CC1CCCO1,0.6299316185143315,175.0,899.512451171875,14.991874186197917,88.89191436767578,7.021897792816162,95.91381216049194,False,False,5500.0,2.3583922386169434
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.6698473274111498,225.0,900.0682983398438,15.001138305664062,0.0,5.655896782875061,5.655896782875061,False,False,5500.0,1.6773453950881958
C=CCOc1ccccc1OCC=C,CO,OCCO,1.0,225.0,901.032470703125,15.017207845052083,0.0,97.52280807495117,97.52280807495117,False,False,5500.0,44.46395492553711
C=CCOc1ccccc1OCC=C,CC(C)(C)O,COC(=O)OC,1.0,200.0,901.032470703125,15.017207845052083,85.01927185058594,10.60069489479065,95.61996674537659,False,False,5500.0,6.87217378616333
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.5003106833934531,225.0,899.3212890625,14.988688151041666,0.0,5.595260858535767,5.595260858535767,False,False,5500.0,2.9254913330078125
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.0,225.0,901.032470703125,15.017207845052083,0.0,84.94893264770508,84.94893264770508,False,False,5500.0,44.90790939331055
C=CCOc1ccccc1OCC=C,O=C1CC[C@H]2CO[C@@H]1O2,CCOC(C)=O,0.0,200.0,602.2931518554688,10.038219197591145,68.66670989990234,26.497139930725098,95.16384983062744,False,False,5500.0,13.498244285583496
C=CCOc1ccccc1OCC=C,CO,OCCO,0.8611040049257651,175.0,900.92626953125,15.015437825520833,72.09551239013672,23.534295082092285,95.629807472229,False,False,5500.0,11.732999801635742
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,1.0,175.0,901.032470703125,15.017207845052083,52.90648651123047,34.873281478881836,87.7797679901123,False,False,5500.0,15.563207626342773
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.08245873959096968,175.0,899.7119140625,14.995198567708334,98.07752227783203,1.205914556980133,99.28343683481216,False,False,5500.0,0.6867784857749939
C=CCOc1ccccc1OCC=C,CC1CCCO1,CCOCC,0.0,225.0,900.4259643554688,15.00709940592448,23.480823516845703,49.18728256225586,72.66810607910156,False,False,5500.0,30.05479621887207
C=CCOc1ccccc1OCC=C,CO,OCCO,0.7322047256469345,175.0,899.325439453125,14.98875732421875,76.81182098388672,15.156367301940918,91.96818828582764,False,False,5500.0,8.262629508972168
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.0,175.0,901.032470703125,15.017207845052083,99.46379852294922,0.4940434396266937,99.95784196257591,False,False,5500.0,0.4940434396266937
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.0,225.0,901.032470703125,15.017207845052083,14.699382781982422,55.591552734375,70.29093551635742,False,False,5500.0,29.69703483581543
C=CCOc1ccccc1OCC=C,O=C1CC[C@H]2CO[C@@H]1O2,CCOC(C)=O,1.0,200.0,901.032470703125,15.017207845052083,67.28738403320312,9.40928602218628,76.6966700553894,False,False,5500.0,4.903170108795166
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.0,203.03244018554688,901.032470703125,15.017207845052083,0.0,31.327273845672607,31.327273845672607,False,False,5500.0,25.74003791809082
C=CCOc1ccccc1OCC=C,CCC(=O)OC,CCOC(=O)C(C)O,0.0,200.0,238.14913940429688,3.969152323404948,79.64895629882812,0.38252222537994385,80.03147852420807,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,O=C1CC[C@H]2CO[C@@H]1O2,CCOC(C)=O,1.0,200.0,314.5316162109375,5.242193603515625,81.35826110839844,2.550785541534424,83.90904664993286,False,False,5500.0,1.3146432638168335
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,1.0,175.0,310.6798095703125,5.177996826171875,95.07492065429688,0.0,95.07492065429688,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,1.0,175.0,676.1729736328125,11.269549560546874,90.5508041381836,5.197633743286133,95.74843788146973,False,False,5500.0,2.460714101791382
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,0.34582073937816404,225.0,899.3129272460938,14.988548787434896,10.6555757522583,66.55976486206055,77.21534061431885,False,False,5500.0,31.954505920410156
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,0.7070487763046615,175.0,900.4566650390625,15.007611083984376,88.65391540527344,0.8756313621997833,89.52954676747322,False,False,5500.0,0.34351858496665955
C=CCOc1ccccc1OCC=C,C1CCCCC1,CC(C)O,1.0,175.0,900.6719360351562,15.011198933919271,96.8482666015625,2.967228889465332,99.81549549102783,False,False,5500.0,1.3538743257522583
C=CCOc1ccccc1OCC=C,C1CCCCC1,CC(C)O,0.0,175.0,900.70458984375,15.0117431640625,86.7344741821289,0.0,86.7344741821289,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,CC1CCCO1,CCOCC,0.23670518093007578,175.0,899.3525390625,14.989208984375,92.09268188476562,0.6206554770469666,92.71333736181259,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,OC(C(F)(F)F)C(F)(F)F,CC1CCCO1,0.0,175.0,901.032470703125,15.017207845052083,32.72763442993164,62.400007247924805,95.12764167785645,False,False,5500.0,27.738576889038086
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,0.0,175.0,238.46377563476562,3.974396260579427,90.09370422363281,0.0,90.09370422363281,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.7322531388335964,175.0,899.3255004882812,14.988758341471355,95.95616149902344,4.823727607727051,100.77988910675049,False,True,5500.0,2.4207212924957275
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.0,175.0,236.03514099121094,3.9339190165201825,94.8701400756836,0.15199799835681915,95.02213807404041,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,OC(C(F)(F)F)C(F)(F)F,CC1CCCO1,0.0,225.0,775.767333984375,12.92945556640625,0.0,68.28439521789551,68.28439521789551,False,False,5500.0,42.159950256347656
C=CCOc1ccccc1OCC=C,CCC(=O)OC,CCOC(=O)C(C)O,1.0,200.0,678.458984375,11.307649739583333,64.78714752197266,27.12314796447754,91.9102954864502,False,False,5500.0,13.523706436157227
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.10773582351524719,175.0,900.9756469726562,15.016260782877604,77.1148452758789,19.684572219848633,96.79941749572754,False,False,5500.0,10.647296905517578
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.3301526725888501,175.0,899.3129272460938,14.988548787434896,67.87669372558594,21.822287559509277,89.69898128509521,False,False,5500.0,9.132926940917969
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,1.0,175.0,856.6364135742188,14.277273559570313,53.46406173706055,33.636109352111816,87.10017108917236,False,False,5500.0,15.79137134552002
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,1.0,225.0,206.183349609375,3.43638916015625,67.61102294921875,14.452942371368408,82.06396532058716,False,False,5500.0,8.194967269897461
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.342048126210974,225.0,899.586669921875,14.993111165364583,0.0,75.24862480163574,75.24862480163574,False,False,5500.0,43.25730514526367
C=CCOc1ccccc1OCC=C,OC(C(F)(F)F)C(F)(F)F,CC1CCCO1,0.0,225.0,901.032470703125,15.017207845052083,0.0,65.26670837402344,65.26670837402344,False,False,5500.0,37.556129455566406
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,0.0,181.08926391601562,901.032470703125,15.017207845052083,89.97193908691406,2.2175005078315735,92.18943959474564,False,False,5500.0,0.849315345287323
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.0,225.0,227.3676300048828,3.7894605000813804,4.700735092163086,39.02254772186279,43.72328281402588,False,False,5500.0,26.493074417114258
C=CCOc1ccccc1OCC=C,CO,OCCO,0.5466282659081976,225.0,899.361083984375,14.989351399739583,0.0,87.15573501586914,87.15573501586914,False,False,5500.0,41.27437973022461
C=CCOc1ccccc1OCC=C,C1CCCCC1,CC(C)O,0.43925858806024654,175.0,899.3794555664062,14.989657592773437,93.17053985595703,0.47440606355667114,93.6449459195137,False,False,5500.0,0.47440606355667114
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,1.0,225.0,483.0606689453125,8.051011149088541,0.0,64.9062557220459,64.9062557220459,False,False,5500.0,36.84394454956055
C=CCOc1ccccc1OCC=C,CO,OCCO,0.3701763599114964,225.0,899.51220703125,14.9918701171875,0.0,80.68448638916016,80.68448638916016,False,False,5500.0,38.5271110534668
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.41789946128227173,175.0,899.4129028320312,14.99021504720052,69.51141357421875,19.948890686035156,89.4603042602539,False,False,5500.0,7.667274475097656
C=CCOc1ccccc1OCC=C,CC1CCCO1,CCOCC,0.0,213.2654266357422,901.032470703125,15.017207845052083,36.89905548095703,45.91464042663574,82.81369590759277,False,False,5500.0,27.124256134033203
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.6600583898498181,225.0,899.3129272460938,14.988548787434896,0.0,47.385189056396484,47.385189056396484,False,False,5500.0,29.552764892578125
C=CCOc1ccccc1OCC=C,OC(C(F)(F)F)C(F)(F)F,CC1CCCO1,0.0,175.0,784.4346313476562,13.073910522460938,33.37324905395508,54.87562370300293,88.24887275695801,False,False,5500.0,25.159029006958008
C=CCOc1ccccc1OCC=C,OC(C(F)(F)F)C(F)(F)F,CC1CCCO1,1.0,175.0,494.06500244140625,8.23441670735677,88.06195068359375,1.1022186279296875,89.16416931152344,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,CO,OCCO,0.0,225.0,901.032470703125,15.017207845052083,3.8089253902435303,54.60952377319336,58.41844916343689,False,False,5500.0,29.463359832763672
C=CCOc1ccccc1OCC=C,CO,OCCO,1.0,175.0,900.5956420898438,15.009927368164062,69.78607177734375,29.894232749938965,99.68030452728271,False,False,5500.0,13.881531715393066
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,0.18637341161293797,225.0,899.4287109375,14.990478515625,6.594581127166748,70.83634567260742,77.43092679977417,False,False,5500.0,37.272789001464844
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.964234134761404,175.0,899.8942260742188,14.99823710123698,55.70222091674805,31.216286659240723,86.91850757598877,False,False,5500.0,13.089533805847168
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,0.42517095371417113,225.0,899.3129272460938,14.988548787434896,11.82765007019043,64.41324615478516,76.24089622497559,False,False,5500.0,31.300823211669922
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,1.0,175.0,901.032470703125,15.017207845052083,93.27574920654297,0.0,93.27574920654297,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.4706795066167412,175.0,899.3131103515625,14.988551839192708,63.182193756103516,26.519060134887695,89.70125389099121,False,False,5500.0,11.537177085876465
C=CCOc1ccccc1OCC=C,CC(C)(C)O,COC(=O)OC,1.0,200.0,857.8773803710938,14.29795633951823,85.46245574951172,9.421456575393677,94.8839123249054,False,False,5500.0,6.458793640136719
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,0.4194150723733691,225.0,899.3129272460938,14.988548787434896,6.28023624420166,68.94720458984375,75.22744083404541,False,False,5500.0,35.199989318847656
C=CCOc1ccccc1OCC=C,CO,OCCO,0.9176811467706685,225.0,899.7123413085938,14.995205688476563,0.0,95.93985748291016,95.93985748291016,False,False,5500.0,43.81344223022461
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,1.0,225.0,901.032470703125,15.017207845052083,13.403203010559082,54.38690948486328,67.79011249542236,False,False,5500.0,36.27922439575195
C=CCOc1ccccc1OCC=C,OC(C(F)(F)F)C(F)(F)F,CC1CCCO1,1.0,225.0,849.4384765625,14.157307942708334,20.346704483032227,48.1244010925293,68.47110557556152,False,False,5500.0,30.60401725769043
C=CCOc1ccccc1OCC=C,CCC(=O)OC,CCOC(=O)C(C)O,0.0,200.0,901.032470703125,15.017207845052083,70.16471099853516,5.787735939025879,75.95244693756104,False,False,5500.0,3.534292459487915
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.0,203.48333740234375,901.032470703125,15.017207845052083,0.0,87.44891357421875,87.44891357421875,False,False,5500.0,45.705177307128906
C=CCOc1ccccc1OCC=C,CO,OCCO,0.6698473274111498,175.0,900.0850219726562,15.001417032877605,76.32396697998047,15.833036422729492,92.15700340270996,False,False,5500.0,8.466785430908203
C=CCOc1ccccc1OCC=C,CO,OCCO,0.0,175.0,601.8677978515625,10.031129964192708,87.68018341064453,2.5079394578933716,90.1881228685379,False,False,5500.0,1.408422589302063
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.5796542866638189,225.0,899.3129272460938,14.988548787434896,0.0,4.9595818519592285,4.9595818519592285,False,False,5500.0,2.293100595474243
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,1.0,175.0,901.032470703125,15.017207845052083,59.3166618347168,34.914960861206055,94.23162269592285,False,False,5500.0,16.74405860900879
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,1.0,225.0,901.032470703125,15.017207845052083,0.0,3.0842232704162598,3.0842232704162598,False,False,5500.0,1.143926739692688
C=CCOc1ccccc1OCC=C,CC1CCCO1,CCOCC,0.576038560014631,175.0,899.3129272460938,14.988548787434896,93.21336364746094,0.35288679599761963,93.56625044345856,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,CCC(=O)OC,CCOC(=O)C(C)O,0.0,200.0,901.032470703125,15.017207845052083,70.17098236083984,5.309318542480469,75.48030090332031,False,False,5500.0,2.989628791809082
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.0,175.49717712402344,901.032470703125,15.017207845052083,73.57623291015625,22.94162368774414,96.51785659790039,False,False,5500.0,12.449226379394531
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.856309298507768,225.0,900.9172973632812,15.015288289388021,1.5806574821472168,58.69246482849121,60.27312231063843,False,False,5500.0,34.37467956542969
C=CCOc1ccccc1OCC=C,O=C1CC[C@H]2CO[C@@H]1O2,CCOC(C)=O,0.0,200.0,901.032470703125,15.017207845052083,56.653289794921875,35.040019035339355,91.69330883026123,False,False,5500.0,19.44544792175293
C=CCOc1ccccc1OCC=C,C1CCCCC1,CC(C)O,0.3301526725888501,225.0,899.3129272460938,14.988548787434896,24.648099899291992,74.75823593139648,99.40633583068848,False,False,5500.0,40.92365646362305
C=CCOc1ccccc1OCC=C,O=C1CC[C@H]2CO[C@@H]1O2,CCOC(C)=O,1.0,200.0,901.032470703125,15.017207845052083,66.48323822021484,9.162211894989014,75.64545011520386,False,False,5500.0,4.858252048492432
C=CCOc1ccccc1OCC=C,CO,OCCO,0.9341954925604464,225.0,901.0178833007812,15.016964721679688,0.0,97.43867111206055,97.43867111206055,False,False,5500.0,44.4178581237793
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.0,204.1808624267578,901.032470703125,15.017207845052083,44.47706604003906,33.31334209442139,77.79040813446045,False,False,5500.0,21.31912612915039
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,0.0,175.0,900.7061767578125,15.011769612630209,88.96794891357422,1.6125953197479248,90.58054423332214,False,False,5500.0,0.8833808898925781
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,0.0,225.0,901.032470703125,15.017207845052083,6.518012523651123,48.27853202819824,54.796544551849365,False,False,5500.0,26.686647415161133
C=CCOc1ccccc1OCC=C,C1CCCCC1,CC(C)O,0.0,225.0,901.032470703125,15.017207845052083,25.228145599365234,24.08369255065918,49.311838150024414,False,False,5500.0,15.253398895263672
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.0,225.0,120.06114196777344,2.001019032796224,36.54096603393555,59.165008544921875,95.70597457885742,False,False,5500.0,30.01772117614746
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,0.0,175.0,120.06114196777344,2.001019032796224,83.35871124267578,0.0,83.35871124267578,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.963522720716924,175.0,899.8911743164062,14.99818623860677,98.49224090576172,1.6190872192382812,100.111328125,False,True,5500.0,0.9161363244056702
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.0,178.56820678710938,901.032470703125,15.017207845052083,98.12201690673828,1.0736116170883179,99.1956285238266,False,False,5500.0,1.0736116170883179
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.0,225.0,901.032470703125,15.017207845052083,0.0,84.97293853759766,84.97293853759766,False,False,5500.0,45.443668365478516
C=CCOc1ccccc1OCC=C,C1CCCCC1,CC(C)O,0.0,225.0,901.032470703125,15.017207845052083,25.289581298828125,22.711931228637695,48.00151252746582,False,False,5500.0,14.349477767944336
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.0,175.0,602.4970703125,10.041617838541667,98.53427124023438,0.0,98.53427124023438,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,OC(C(F)(F)F)C(F)(F)F,CC1CCCO1,0.38819224989433854,225.0,899.3129272460938,14.988548787434896,5.602636814117432,80.83961868286133,86.44225549697876,False,False,5500.0,37.23731231689453
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,1.0,175.0,900.5984497070312,15.009974161783854,61.0966682434082,33.79641532897949,94.8930835723877,False,False,5500.0,16.201560974121094
C=CCOc1ccccc1OCC=C,OCC(F)(F)F,O.OCC(F)(F)F,0.466523479703964,225.0,899.3129272460938,14.988548787434896,9.111251831054688,47.393550872802734,56.50480270385742,False,False,5500.0,28.125629425048828
C=CCOc1ccccc1OCC=C,CC1CCCO1,CCOCC,1.0,175.0,857.8134155273438,14.296890258789062,98.81241607666016,0.0,98.81241607666016,False,False,5500.0,0.0
C=CCOc1ccccc1OCC=C,OC(C(F)(F)F)C(F)(F)F,CC1CCCO1,1.0,225.0,121.35957336425781,2.0226595560709635,71.10139465332031,7.581019639968872,78.68241429328918,False,False,5500.0,3.355348825454712
C=CCOc1ccccc1OCC=C,CC#N.O,CC#N,0.6698473274111498,175.0,899.7528686523438,14.995881144205729,95.83212280273438,4.78300929069519,100.61513209342957,False,True,5500.0,2.45314359664917
C=CCOc1ccccc1OCC=C,COC(C)(C)C,CCC(C)=O,0.0,200.0,419.6859436035156,6.9947657267252605,92.517822265625,3.094325065612793,95.6121473312378,False,False,5500.0,3.094325065612793
C=CCOc1ccccc1OCC=C,O=C1CC[C@H]2CO[C@@H]1O2,CCOC(C)=O,1.0,200.0,901.032470703125,15.017207845052083,65.91008758544922,9.140531539916992,75.05061912536621,False,False,5500.0,4.538819313049316
C=CCOc1ccccc1OCC=C,COC(C)(C)C,CCC(C)=O,1.0,200.0,314.8089904785156,5.24681650797526,71.72057342529297,1.1455096006393433,72.86608302593231,False,False,5500.0,0.5273319482803345
C=CCOc1ccccc1OCC=C,CC1CCCO1,CCOCC,1.0,225.0,849.1463623046875,14.152439371744792,66.64102935791016,25.693217277526855,92.33424663543701,False,False,5500.0,12.881163597106934
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,0.7824009601004525,225.0,899.3767700195312,14.989612833658855,0.0,68.89188385009766,68.89188385009766,False,False,5500.0,34.420814514160156
C=CCOc1ccccc1OCC=C,CCO,C1CCOC1,0.0,175.00360107421875,901.032470703125,15.017207845052083,80.88445281982422,1.076441079378128,81.96089389920235,False,False,5500.0,0.5946344137191772
C=CCOc1ccccc1OCC=C,CC#N,CC#N.CC(=O)O,0.3301526725888501,175.0,899.3129272460938,14.988548787434896,96.7505874633789,2.1314644813537598,98.88205194473267,False,False,5500.0,1.1049473285675049
C=CCOc1ccccc1OCC=C,CC(=O)N(C)C,CCCCCCCCCCO,0.15971758632563515,175.0,899.4851684570312,14.991419474283854,90.84890747070312,0.0,90.84890747070312,False,False,5500.0,0.0
