archive_stage,artifact_id,old_path,archive_path,object_type,size_bytes,sha256,disposition,license_id,redistribution_status,canonical_artifact_id,payload_retention,replacement_relation,reason
00-snapshot-inventory,dataset-artifact-dce961f7a23046cf07feaeff,processing/migration/05_path_reference_updates.csv,intermediate/00-snapshot-inventory/payload/migration/05_path_reference_updates.csv,file,350420,69745dd8fc3e408c1686f16148c5b0f6409dea80133b9dd89c2af451a11fd8ed,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-dce961f7a23046cf07feaeff,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-2438ed7e2c9f899c8c044b0d,processing/migration/05_remaining_reference_explanations.csv,intermediate/00-snapshot-inventory/payload/migration/05_remaining_reference_explanations.csv,file,8536907,8540ac4502bf9f3984dc00a7d73c223c3f893cc31287b9d218bdc4648a2871b5,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-2438ed7e2c9f899c8c044b0d,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-d06ebfee33098ea8c5ecd587,processing/migration/05_runtime_path_blockers.csv,intermediate/00-snapshot-inventory/payload/migration/05_runtime_path_blockers.csv,file,140510,7a276bc07c76e5ccfe54dbfbe5824625b511e8db6e178b9ac1c736083602936d,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-d06ebfee33098ea8c5ecd587,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-7f8a65568b45c6ad1b681874,processing/migration/06_blocking_conditions.md,intermediate/00-snapshot-inventory/payload/migration/06_blocking_conditions.md,file,2299,f44df71a046c55037c04a64596ca24c9d076a8fae98cd387f48d7ac4b8f28db4,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-7f8a65568b45c6ad1b681874,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-0bd85e8c99dd8d1e6b59a1f5,processing/migration/06_compatibility_exit_criteria.md,intermediate/00-snapshot-inventory/payload/migration/06_compatibility_exit_criteria.md,file,1421,ddcd362b6982c82c8e92af4b7b502b90fcc44606523e7288c2e59a01139139d1,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-0bd85e8c99dd8d1e6b59a1f5,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-522d12e71a40316678f1440f,processing/migration/06_rollback_plan.md,intermediate/00-snapshot-inventory/payload/migration/06_rollback_plan.md,file,6188,df99c09233aa8814f2a44a8e51020263b59be2f1b957ce3a46711690fd123b89,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-522d12e71a40316678f1440f,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-36d2db9c67917bcd766569f5,processing/migration/06_rollback_summary.json,intermediate/00-snapshot-inventory/payload/migration/06_rollback_summary.json,file,5165,ca61f560c8fbebe53ca149e5c4809828555c3b8174012c9a35ae3da296a50653,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-36d2db9c67917bcd766569f5,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-b2c9f30037f9595886eb95bf,processing/migration/07_final_acceptance_report.md,intermediate/00-snapshot-inventory/payload/migration/07_final_acceptance_report.md,file,4597,67949624c6af62062f59efc71a701d9b77aebbb3a4986cf10e00aaa16080f522,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-b2c9f30037f9595886eb95bf,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-faffc3db3267aa8ac59e01e2,processing/migration/07_final_acceptance_summary.json,intermediate/00-snapshot-inventory/payload/migration/07_final_acceptance_summary.json,file,17634,3b36633651d3b629ac03d85a29603ac7ef6485c29173553a76f3d6fe099128b5,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-faffc3db3267aa8ac59e01e2,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-6b3c47de00b64131270e75eb,processing/migration/07_final_mapping_validation.csv,intermediate/00-snapshot-inventory/payload/migration/07_final_mapping_validation.csv,file,2611181,f114887fb66849cd1e3a2501ba1c3508d82c5370f0b5a709b349ac0deaca0d82,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-6b3c47de00b64131270e75eb,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-6498777e00fcaeefec10e013,processing/migration/07_report_link_check.csv,intermediate/00-snapshot-inventory/payload/migration/07_report_link_check.csv,file,150,c57b989c7b332afc780b889610b82abc4d3404f86dd9a4ebe7f59ca08dfc1180,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-6498777e00fcaeefec10e013,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-f646649ca3aedb343396dd7a,processing/migration/08_authorized_cleanup_precheck.json,intermediate/00-snapshot-inventory/payload/migration/08_authorized_cleanup_precheck.json,file,1803,604a63b8d11f6460de1bf7b5ca8df80e92f204f0222dbc8b519dd9cc98936e3c,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-f646649ca3aedb343396dd7a,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-ec0b3f200b0d4635d4ed878e,processing/migration/08_authorized_cleanup_result.json,intermediate/00-snapshot-inventory/payload/migration/08_authorized_cleanup_result.json,file,1828,a8fdb3eaa57d1243d56b5ab74d9f8c70584bed1739f171d8f4275e11e401302b,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-ec0b3f200b0d4635d4ed878e,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
00-snapshot-inventory,dataset-artifact-165ce744c1ca565284716810,processing/migration/08_authorized_cleanup_result.md,intermediate/00-snapshot-inventory/payload/migration/08_authorized_cleanup_result.md,file,934,6906fdc114057647547816a9c2217ce26d5035db8daac41939b3f9a06f8b65e1,intermediate,CC-BY-SA-4.0,pending_step_06_license_audit,dataset-artifact-165ce744c1ca565284716810,external-read-only-reference,indexed_without_copy_pending_release_backend_and_content_gate,Payload is retained only by content hash and source-relative location; this avoids duplicate bytes and prevents unreviewed legacy content entering regular Git.
